flight_date,flight_status,departure,arrival,airline,flight,aircraft,live
2023-11-24,active,"{'airport': 'Oenpelli', 'timezone': 'Australia/Darwin', 'iata': 'OPI', 'icao': 'YOEN', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2023-11-24T09:30:00+00:00', 'estimated': '2023-11-24T09:30:00+00:00', 'actual': '2023-11-23T09:24:00+00:00', 'estimated_runway': '2023-11-23T09:24:00+00:00', 'actual_runway': '2023-11-23T09:24:00+00:00'}","{'airport': 'Maningrida', 'timezone': 'Australia/Darwin', 'iata': 'MNG', 'icao': 'YMGD', 'terminal': None, 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-23T10:03:00+00:00', 'estimated': '2023-11-23T10:03:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'KLM Cityhopper', 'iata': 'WA', 'icao': 'KLC'}","{'number': '872', 'iata': 'WA872', 'icao': 'KLC872', 'codeshared': None}",,
2023-11-24,active,"{'airport': 'Sydney Bankstown', 'timezone': 'Australia/Sydney', 'iata': 'BWU', 'icao': 'YSBK', 'terminal': None, 'gate': None, 'delay': None, 'scheduled': '2023-11-24T08:55:00+00:00', 'estimated': '2023-11-24T08:55:00+00:00', 'actual': '2023-11-23T09:03:00+00:00', 'estimated_runway': '2023-11-23T09:03:00+00:00', 'actual_runway': '2023-11-23T09:03:00+00:00'}","{'airport': 'Williamtown', 'timezone': 'Australia/Sydney', 'iata': 'NTL', 'icao': 'YWLM', 'terminal': None, 'gate': None, 'baggage': None, 'delay': 15, 'scheduled': '2023-11-23T09:20:00+00:00', 'estimated': '2023-11-23T09:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'CareFlight', 'iata': None, 'icao': 'CFH'}","{'number': '21', 'iata': None, 'icao': 'CFH21', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Haneda Airport', 'timezone': 'Asia/Tokyo', 'iata': 'HND', 'icao': 'RJTT', 'terminal': '3', 'gate': '149', 'delay': 8, 'scheduled': '2023-11-23T16:05:00+00:00', 'estimated': '2023-11-23T16:05:00+00:00', 'actual': '2023-11-23T16:12:00+00:00', 'estimated_runway': '2023-11-23T16:12:00+00:00', 'actual_runway': '2023-11-23T16:12:00+00:00'}","{'airport': 'Hong Kong International', 'timezone': 'Asia/Hong_Kong', 'iata': 'HKG', 'icao': 'VHHH', 'terminal': '1', 'gate': None, 'baggage': '9', 'delay': None, 'scheduled': '2023-11-23T20:15:00+00:00', 'estimated': '2023-11-23T20:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Cathay Pacific', 'iata': 'CX', 'icao': 'CPA'}","{'number': '549', 'iata': 'CX549', 'icao': 'CPA549', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Taiwan Taoyuan International (Chiang Kai Shek International)', 'timezone': 'Asia/Taipei', 'iata': 'TPE', 'icao': 'RCTP', 'terminal': '1', 'gate': 'B4', 'delay': 5, 'scheduled': '2023-11-23T16:10:00+00:00', 'estimated': '2023-11-23T16:10:00+00:00', 'actual': '2023-11-23T16:14:00+00:00', 'estimated_runway': '2023-11-23T16:14:00+00:00', 'actual_runway': '2023-11-23T16:14:00+00:00'}","{'airport': 'Singapore Changi', 'timezone': 'Asia/Singapore', 'iata': 'SIN', 'icao': 'WSSS', 'terminal': '1', 'gate': None, 'baggage': '18', 'delay': None, 'scheduled': '2023-11-23T20:55:00+00:00', 'estimated': '2023-11-23T20:55:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Scoot', 'iata': 'TR', 'icao': 'TGW'}","{'number': '899', 'iata': 'TR899', 'icao': 'TGW899', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Ninoy Aquino International', 'timezone': 'Asia/Manila', 'iata': 'MNL', 'icao': 'RPLL', 'terminal': '2', 'gate': None, 'delay': 14, 'scheduled': '2023-11-23T14:10:00+00:00', 'estimated': '2023-11-23T14:10:00+00:00', 'actual': '2023-11-23T14:23:00+00:00', 'estimated_runway': '2023-11-23T14:23:00+00:00', 'actual_runway': '2023-11-23T14:23:00+00:00'}","{'airport': 'Malay', 'timezone': 'Asia/Manila', 'iata': 'MPH', 'icao': 'RPVE', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-23T15:20:00+00:00', 'estimated': '2023-11-23T15:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Philippine Airlines', 'iata': 'PR', 'icao': 'PAL'}","{'number': '2043', 'iata': 'PR2043', 'icao': 'PAL2043', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Ninoy Aquino International', 'timezone': 'Asia/Manila', 'iata': 'MNL', 'icao': 'RPLL', 'terminal': '2', 'gate': None, 'delay': 14, 'scheduled': '2023-11-23T14:10:00+00:00', 'estimated': '2023-11-23T14:10:00+00:00', 'actual': '2023-11-23T14:23:00+00:00', 'estimated_runway': '2023-11-23T14:23:00+00:00', 'actual_runway': '2023-11-23T14:23:00+00:00'}","{'airport': 'Malay', 'timezone': 'Asia/Manila', 'iata': 'MPH', 'icao': 'RPVE', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-23T15:20:00+00:00', 'estimated': '2023-11-23T15:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Malaysia Airlines', 'iata': 'MH', 'icao': 'MAS'}","{'number': '5989', 'iata': 'MH5989', 'icao': 'MAS5989', 'codeshared': {'airline_name': 'philippine airlines', 'airline_iata': 'pr', 'airline_icao': 'pal', 'flight_number': '2043', 'flight_iata': 'pr2043', 'flight_icao': 'pal2043'}}",,
2023-11-23,active,"{'airport': 'Christchurch International', 'timezone': 'Pacific/Auckland', 'iata': 'CHC', 'icao': 'NZCH', 'terminal': None, 'gate': 'D11', 'delay': 21, 'scheduled': '2023-11-23T19:15:00+00:00', 'estimated': '2023-11-23T19:15:00+00:00', 'actual': '2023-11-23T19:36:00+00:00', 'estimated_runway': '2023-11-23T19:36:00+00:00', 'actual_runway': '2023-11-23T19:36:00+00:00'}","{'airport': 'Dunedin International', 'timezone': 'Pacific/Auckland', 'iata': 'DUD', 'icao': 'NZDN', 'terminal': None, 'gate': '11', 'baggage': None, 'delay': 11, 'scheduled': '2023-11-23T20:20:00+00:00', 'estimated': '2023-11-23T20:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air New Zealand', 'iata': 'NZ', 'icao': 'ANZ'}","{'number': '5759', 'iata': 'NZ5759', 'icao': 'ANZ5759', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Christchurch International', 'timezone': 'Pacific/Auckland', 'iata': 'CHC', 'icao': 'NZCH', 'terminal': None, 'gate': 'D11', 'delay': 21, 'scheduled': '2023-11-23T19:15:00+00:00', 'estimated': '2023-11-23T19:15:00+00:00', 'actual': '2023-11-23T19:36:00+00:00', 'estimated_runway': '2023-11-23T19:36:00+00:00', 'actual_runway': '2023-11-23T19:36:00+00:00'}","{'airport': 'Dunedin International', 'timezone': 'Pacific/Auckland', 'iata': 'DUD', 'icao': 'NZDN', 'terminal': None, 'gate': '11', 'baggage': None, 'delay': 11, 'scheduled': '2023-11-23T20:20:00+00:00', 'estimated': '2023-11-23T20:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Etihad Airways', 'iata': 'EY', 'icao': 'ETD'}","{'number': '4533', 'iata': 'EY4533', 'icao': 'ETD4533', 'codeshared': {'airline_name': 'air new zealand', 'airline_iata': 'nz', 'airline_icao': 'anz', 'flight_number': '5759', 'flight_iata': 'nz5759', 'flight_icao': 'anz5759'}}",,
2023-11-23,active,"{'airport': 'Frankfurt International Airport', 'timezone': 'Europe/Berlin', 'iata': 'FRA', 'icao': 'EDDF', 'terminal': '1', 'gate': 'B3', 'delay': 25, 'scheduled': '2023-11-23T08:00:00+00:00', 'estimated': '2023-11-23T08:00:00+00:00', 'actual': '2023-11-23T08:25:00+00:00', 'estimated_runway': '2023-11-23T08:25:00+00:00', 'actual_runway': '2023-11-23T08:25:00+00:00'}","{'airport': 'Sur Reina Sofia', 'timezone': 'Atlantic/Canary', 'iata': 'TFS', 'icao': 'GCTS', 'terminal': '2', 'gate': None, 'baggage': 'A3', 'delay': 10, 'scheduled': '2023-11-23T11:40:00+00:00', 'estimated': '2023-11-23T11:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Condor', 'iata': 'DE', 'icao': 'CFG'}","{'number': '1478', 'iata': 'DE1478', 'icao': 'CFG1478', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Frankfurt International Airport', 'timezone': 'Europe/Berlin', 'iata': 'FRA', 'icao': 'EDDF', 'terminal': '2', 'gate': 'E3', 'delay': 22, 'scheduled': '2023-11-23T07:15:00+00:00', 'estimated': '2023-11-23T07:15:00+00:00', 'actual': '2023-11-23T07:36:00+00:00', 'estimated_runway': '2023-11-23T07:36:00+00:00', 'actual_runway': '2023-11-23T07:36:00+00:00'}","{'airport': 'Hurghada', 'timezone': 'Africa/Cairo', 'iata': 'HRG', 'icao': 'HEGN', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 2, 'scheduled': '2023-11-23T12:45:00+00:00', 'estimated': '2023-11-23T12:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'TUIfly', 'iata': 'X3', 'icao': 'TUI'}","{'number': '6102', 'iata': 'X36102', 'icao': 'TUI6102', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Jomo Kenyatta International', 'timezone': 'Africa/Nairobi', 'iata': 'NBO', 'icao': 'HKJK', 'terminal': '1D', 'gate': None, 'delay': 19, 'scheduled': '2023-11-23T10:05:00+00:00', 'estimated': '2023-11-23T10:05:00+00:00', 'actual': '2023-11-23T10:24:00+00:00', 'estimated_runway': '2023-11-23T10:24:00+00:00', 'actual_runway': '2023-11-23T10:24:00+00:00'}","{'airport': 'Ukunda', 'timezone': 'Africa/Nairobi', 'iata': 'UKA', 'icao': 'HKUK', 'terminal': None, 'gate': None, 'baggage': None, 'delay': 1, 'scheduled': '2023-11-23T11:20:00+00:00', 'estimated': '2023-11-23T11:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Jambojet', 'iata': 'JM', 'icao': 'JMA'}","{'number': '8690', 'iata': 'JM8690', 'icao': 'JMA8690', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Jomo Kenyatta International', 'timezone': 'Africa/Nairobi', 'iata': 'NBO', 'icao': 'HKJK', 'terminal': '1D', 'gate': None, 'delay': 19, 'scheduled': '2023-11-23T10:05:00+00:00', 'estimated': '2023-11-23T10:05:00+00:00', 'actual': '2023-11-23T10:24:00+00:00', 'estimated_runway': '2023-11-23T10:24:00+00:00', 'actual_runway': '2023-11-23T10:24:00+00:00'}","{'airport': 'Ukunda', 'timezone': 'Africa/Nairobi', 'iata': 'UKA', 'icao': 'HKUK', 'terminal': None, 'gate': None, 'baggage': None, 'delay': 1, 'scheduled': '2023-11-23T11:20:00+00:00', 'estimated': '2023-11-23T11:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Kenya Airways', 'iata': 'KQ', 'icao': 'KQA'}","{'number': '8690', 'iata': 'KQ8690', 'icao': 'KQA8690', 'codeshared': {'airline_name': 'jambojet', 'airline_iata': 'jm', 'airline_icao': 'jma', 'flight_number': '8690', 'flight_iata': 'jm8690', 'flight_icao': 'jma8690'}}",,
2023-11-23,active,"{'airport': 'Guiyang', 'timezone': 'Asia/Shanghai', 'iata': 'KWE', 'icao': 'ZUGY', 'terminal': 'T2', 'gate': '211', 'delay': 6, 'scheduled': '2023-11-23T12:45:00+00:00', 'estimated': '2023-11-23T12:45:00+00:00', 'actual': '2023-11-23T12:51:00+00:00', 'estimated_runway': '2023-11-23T12:51:00+00:00', 'actual_runway': '2023-11-23T12:51:00+00:00'}","{'airport': 'Qingyang', 'timezone': 'Asia/Shanghai', 'iata': 'IQN', 'icao': 'ZLQY', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-23T14:40:00+00:00', 'estimated': '2023-11-23T14:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Kunming Airlines', 'iata': 'KY', 'icao': 'KNA'}","{'number': '5019', 'iata': 'KY5019', 'icao': 'KNA5019', 'codeshared': {'airline_name': 'china express air', 'airline_iata': 'g5', 'airline_icao': 'hxa', 'flight_number': '2869', 'flight_iata': 'g52869', 'flight_icao': 'hxa2869'}}",,
2023-11-23,active,"{'airport': 'Guiyang', 'timezone': 'Asia/Shanghai', 'iata': 'KWE', 'icao': 'ZUGY', 'terminal': 'T2', 'gate': '211', 'delay': 6, 'scheduled': '2023-11-23T12:45:00+00:00', 'estimated': '2023-11-23T12:45:00+00:00', 'actual': '2023-11-23T12:51:00+00:00', 'estimated_runway': '2023-11-23T12:51:00+00:00', 'actual_runway': '2023-11-23T12:51:00+00:00'}","{'airport': 'Qingyang', 'timezone': 'Asia/Shanghai', 'iata': 'IQN', 'icao': 'ZLQY', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-23T14:40:00+00:00', 'estimated': '2023-11-23T14:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Shandong Airlines', 'iata': 'SC', 'icao': 'CDG'}","{'number': '3739', 'iata': 'SC3739', 'icao': 'CDG3739', 'codeshared': {'airline_name': 'china express air', 'airline_iata': 'g5', 'airline_icao': 'hxa', 'flight_number': '2869', 'flight_iata': 'g52869', 'flight_icao': 'hxa2869'}}",,
2023-11-23,active,"{'airport': 'Athens International Airport ""Eleftherios Venizelos""', 'timezone': 'Europe/Athens', 'iata': 'ATH', 'icao': 'LGAV', 'terminal': 'M', 'gate': 'B17', 'delay': 27, 'scheduled': '2023-11-23T08:55:00+00:00', 'estimated': '2023-11-23T08:55:00+00:00', 'actual': '2023-11-23T09:21:00+00:00', 'estimated_runway': '2023-11-23T09:21:00+00:00', 'actual_runway': '2023-11-23T09:21:00+00:00'}","{'airport': 'Arlanda', 'timezone': 'Europe/Stockholm', 'iata': 'ARN', 'icao': 'ESSA', 'terminal': '5', 'gate': 'D16', 'baggage': '3', 'delay': 12, 'scheduled': '2023-11-23T11:40:00+00:00', 'estimated': '2023-11-23T11:40:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Aegean Airlines', 'iata': 'A3', 'icao': 'AEE'}","{'number': '760', 'iata': 'A3760', 'icao': 'AEE760', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Athens International Airport ""Eleftherios Venizelos""', 'timezone': 'Europe/Athens', 'iata': 'ATH', 'icao': 'LGAV', 'terminal': 'M', 'gate': 'A3', 'delay': 23, 'scheduled': '2023-11-23T08:45:00+00:00', 'estimated': '2023-11-23T08:45:00+00:00', 'actual': '2023-11-23T09:08:00+00:00', 'estimated_runway': '2023-11-23T09:08:00+00:00', 'actual_runway': '2023-11-23T09:08:00+00:00'}","{'airport': 'Edinburgh', 'timezone': 'Europe/London', 'iata': 'EDI', 'icao': 'EGPH', 'terminal': '1', 'gate': None, 'baggage': '8', 'delay': 14, 'scheduled': '2023-11-23T11:05:00+00:00', 'estimated': '2023-11-23T11:05:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Aegean Airlines', 'iata': 'A3', 'icao': 'AEE'}","{'number': '632', 'iata': 'A3632', 'icao': 'AEE632', 'codeshared': None}","{'registration': 'SX-NEQ', 'iata': 'A20N', 'icao': 'A20N', 'icao24': '46B8B1'}","{'updated': '2023-11-23T10:36:59+00:00', 'latitude': 54.0738, 'longitude': 1.1556, 'altitude': 11590, 'direction': 301, 'speed_horizontal': 625.976, 'speed_vertical': 0, 'is_ground': False}"
2023-11-23,active,"{'airport': 'Liege Airport', 'timezone': 'Europe/Brussels', 'iata': 'LGG', 'icao': 'EBLG', 'terminal': None, 'gate': None, 'delay': 15, 'scheduled': '2023-11-23T08:00:00+00:00', 'estimated': '2023-11-23T08:00:00+00:00', 'actual': '2023-11-23T08:26:00+00:00', 'estimated_runway': '2023-11-23T08:26:00+00:00', 'actual_runway': '2023-11-23T08:26:00+00:00'}","{'airport': 'Erkilet International Airport', 'timezone': 'Europe/Istanbul', 'iata': 'ASR', 'icao': 'LTAU', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-23T14:15:00+00:00', 'estimated': '2023-11-23T14:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'TUIfly', 'iata': 'X3', 'icao': 'TUI'}","{'number': '3331', 'iata': 'X33331', 'icao': 'TUI3331', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Lisbon Portela', 'timezone': 'Europe/Lisbon', 'iata': 'LIS', 'icao': 'LPPT', 'terminal': '2', 'gate': None, 'delay': 2, 'scheduled': '2023-11-23T06:30:00+00:00', 'estimated': '2023-11-23T06:30:00+00:00', 'actual': '2023-11-23T06:31:00+00:00', 'estimated_runway': '2023-11-23T06:31:00+00:00', 'actual_runway': '2023-11-23T06:31:00+00:00'}","{'airport': 'Ciampino', 'timezone': 'Europe/Rome', 'iata': 'CIA', 'icao': 'LIRA', 'terminal': 'T', 'gate': '203', 'baggage': '4', 'delay': None, 'scheduled': '2023-11-23T10:25:00+00:00', 'estimated': '2023-11-23T10:25:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Ryanair', 'iata': 'FR', 'icao': 'RYR'}","{'number': '1320', 'iata': 'FR1320', 'icao': 'RYR1320', 'codeshared': None}","{'registration': 'EI-EVL', 'iata': 'B738', 'icao': 'B738', 'icao24': '4CA9D4'}","{'updated': '2023-11-23T09:18:11+00:00', 'latitude': 41.5717, 'longitude': 11.3969, 'altitude': 6240.78, 'direction': 73, 'speed_horizontal': 566.712, 'speed_vertical': 0, 'is_ground': False}"
2023-11-23,active,"{'airport': 'Kunming', 'timezone': 'Asia/Shanghai', 'iata': 'KMG', 'icao': 'ZPPP', 'terminal': None, 'gate': '322', 'delay': 1, 'scheduled': '2023-11-23T17:10:00+00:00', 'estimated': '2023-11-23T17:10:00+00:00', 'actual': '2023-11-23T17:07:00+00:00', 'estimated_runway': '2023-11-23T17:07:00+00:00', 'actual_runway': '2023-11-23T17:07:00+00:00'}","{'airport': None, 'timezone': None, 'iata': 'JHG', 'icao': 'ZPJH', 'terminal': 'T1', 'gate': None, 'baggage': '1', 'delay': None, 'scheduled': '2023-11-23T18:20:00+00:00', 'estimated': '2023-11-23T18:20:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Lucky Air', 'iata': '8L', 'icao': 'LKE'}","{'number': '9901', 'iata': '8L9901', 'icao': 'LKE9901', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Shanghai Pudong International', 'timezone': 'Asia/Shanghai', 'iata': 'PVG', 'icao': 'ZSPD', 'terminal': None, 'gate': None, 'delay': 22, 'scheduled': '2023-11-23T13:00:00+00:00', 'estimated': '2023-11-23T13:00:00+00:00', 'actual': '2023-11-23T13:21:00+00:00', 'estimated_runway': '2023-11-23T13:21:00+00:00', 'actual_runway': '2023-11-23T13:21:00+00:00'}","{'airport': 'Heydar Aliyev International (Bina International)', 'timezone': 'Asia/Baku', 'iata': 'GYD', 'icao': 'UBBB', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 2, 'scheduled': '2023-11-23T17:54:00+00:00', 'estimated': '2023-11-23T17:54:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Silk Way West', 'iata': '7L', 'icao': 'AZG'}","{'number': '48', 'iata': '7L48', 'icao': 'AZG48', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Linate', 'timezone': 'Europe/Rome', 'iata': 'LIN', 'icao': 'LIML', 'terminal': None, 'gate': None, 'delay': 12, 'scheduled': '2023-11-23T08:00:00+00:00', 'estimated': '2023-11-23T08:00:00+00:00', 'actual': '2023-11-23T08:12:00+00:00', 'estimated_runway': '2023-11-23T08:12:00+00:00', 'actual_runway': '2023-11-23T08:12:00+00:00'}","{'airport': 'Ciampino', 'timezone': 'Europe/Rome', 'iata': 'CIA', 'icao': 'LIRA', 'terminal': 'T', 'gate': None, 'baggage': None, 'delay': 2, 'scheduled': '2023-11-23T08:59:00+00:00', 'estimated': '2023-11-23T08:59:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Air X Charter', 'iata': 'AX', 'icao': 'AXY'}","{'number': None, 'iata': 'AX', 'icao': 'AXY', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Koltsovo International', 'timezone': 'Asia/Yekaterinburg', 'iata': 'SVX', 'icao': 'USSS', 'terminal': None, 'gate': '48', 'delay': 13, 'scheduled': '2023-11-23T11:25:00+00:00', 'estimated': '2023-11-23T11:25:00+00:00', 'actual': '2023-11-23T11:38:00+00:00', 'estimated_runway': '2023-11-23T11:38:00+00:00', 'actual_runway': '2023-11-23T11:38:00+00:00'}","{'airport': 'Ufa International Airport', 'timezone': 'Asia/Yekaterinburg', 'iata': 'UFA', 'icao': 'UWUU', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': None, 'scheduled': '2023-11-23T13:00:00+00:00', 'estimated': '2023-11-23T13:00:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'UTair Aviation', 'iata': 'UT', 'icao': 'UTA'}","{'number': '105', 'iata': 'UT105', 'icao': 'UTA105', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Sheremetyevo International', 'timezone': 'Europe/Moscow', 'iata': 'SVO', 'icao': 'UUEE', 'terminal': 'C', 'gate': '127', 'delay': 12, 'scheduled': '2023-11-23T09:45:00+00:00', 'estimated': '2023-11-23T09:45:00+00:00', 'actual': '2023-11-23T09:56:00+00:00', 'estimated_runway': '2023-11-23T09:56:00+00:00', 'actual_runway': '2023-11-23T09:56:00+00:00'}","{'airport': 'Istanbul Airport', 'timezone': 'Europe/Istanbul', 'iata': 'IST', 'icao': 'LTFM', 'terminal': '1', 'gate': 'E3', 'baggage': 'C6', 'delay': None, 'scheduled': '2023-11-23T15:10:00+00:00', 'estimated': '2023-11-23T15:10:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Aeroflot', 'iata': 'SU', 'icao': 'AFL'}","{'number': '2140', 'iata': 'SU2140', 'icao': 'AFL2140', 'codeshared': None}","{'registration': 'RA-73109', 'iata': 'B738', 'icao': 'B738', 'icao24': '151D95'}","{'updated': '2023-11-23T08:45:09+00:00', 'latitude': 45.9557, 'longitude': 48.5955, 'altitude': 10363.2, 'direction': 185, 'speed_horizontal': 763.024, 'speed_vertical': 0, 'is_ground': False}"
2023-11-23,active,"{'airport': 'Sheremetyevo International', 'timezone': 'Europe/Moscow', 'iata': 'SVO', 'icao': 'UUEE', 'terminal': 'B', 'gate': '112', 'delay': 14, 'scheduled': '2023-11-23T09:20:00+00:00', 'estimated': '2023-11-23T09:20:00+00:00', 'actual': '2023-11-23T09:34:00+00:00', 'estimated_runway': '2023-11-23T09:34:00+00:00', 'actual_runway': '2023-11-23T09:34:00+00:00'}","{'airport': 'Ufa International Airport', 'timezone': 'Asia/Yekaterinburg', 'iata': 'UFA', 'icao': 'UWUU', 'terminal': '1', 'gate': None, 'baggage': 'B5', 'delay': None, 'scheduled': '2023-11-23T13:35:00+00:00', 'estimated': '2023-11-23T13:35:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Aeroflot', 'iata': 'SU', 'icao': 'AFL'}","{'number': '1230', 'iata': 'SU1230', 'icao': 'AFL1230', 'codeshared': None}","{'registration': 'RA-73177', 'iata': 'A321', 'icao': 'A321', 'icao24': '151DD9'}","{'updated': '2023-11-23T07:07:48+00:00', 'latitude': 56.1323, 'longitude': 42.8263, 'altitude': 10668, 'direction': 88, 'speed_horizontal': 844.512, 'speed_vertical': 0, 'is_ground': False}"
2023-11-23,active,"{'airport': 'Frederic Chopin', 'timezone': 'Europe/Warsaw', 'iata': 'WAW', 'icao': 'EPWA', 'terminal': None, 'gate': None, 'delay': 18, 'scheduled': '2023-11-23T09:05:00+00:00', 'estimated': '2023-11-23T09:05:00+00:00', 'actual': '2023-11-23T09:23:00+00:00', 'estimated_runway': '2023-11-23T09:23:00+00:00', 'actual_runway': '2023-11-23T09:23:00+00:00'}","{'airport': 'Sur Reina Sofia', 'timezone': 'Atlantic/Canary', 'iata': 'TFS', 'icao': 'GCTS', 'terminal': '2', 'gate': None, 'baggage': None, 'delay': 12, 'scheduled': '2023-11-23T13:15:00+00:00', 'estimated': '2023-11-23T13:15:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Enter Air', 'iata': 'E4', 'icao': 'ENT'}","{'number': None, 'iata': 'E4', 'icao': 'ENT', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Frederic Chopin', 'timezone': 'Europe/Warsaw', 'iata': 'WAW', 'icao': 'EPWA', 'terminal': None, 'gate': '241', 'delay': 41, 'scheduled': '2023-11-23T07:40:00+00:00', 'estimated': '2023-11-23T07:40:00+00:00', 'actual': '2023-11-23T08:20:00+00:00', 'estimated_runway': '2023-11-23T08:20:00+00:00', 'actual_runway': '2023-11-23T08:20:00+00:00'}","{'airport': 'Dubai', 'timezone': 'Asia/Dubai', 'iata': 'DXB', 'icao': 'OMDB', 'terminal': '1', 'gate': None, 'baggage': None, 'delay': 1, 'scheduled': '2023-11-23T16:45:00+00:00', 'estimated': '2023-11-23T16:45:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'LOT - Polish Airlines', 'iata': 'LO', 'icao': 'LOT'}","{'number': '121', 'iata': 'LO121', 'icao': 'LOT121', 'codeshared': None}",,
2023-11-23,active,"{'airport': 'Aksu', 'timezone': 'Asia/Shanghai', 'iata': 'AKU', 'icao': 'ZWAK', 'terminal': 'T2', 'gate': '11', 'delay': 9, 'scheduled': '2023-11-23T17:20:00+00:00', 'estimated': '2023-11-23T17:20:00+00:00', 'actual': '2023-11-23T17:29:00+00:00', 'estimated_runway': '2023-11-23T17:29:00+00:00', 'actual_runway': '2023-11-23T17:29:00+00:00'}","{'airport': 'Lanzhou Zhongchuan Airport', 'timezone': None, 'iata': 'LHW', 'icao': 'ZLLL', 'terminal': 'T2', 'gate': None, 'baggage': '5', 'delay': None, 'scheduled': '2023-11-23T20:30:00+00:00', 'estimated': '2023-11-23T20:30:00+00:00', 'actual': None, 'estimated_runway': None, 'actual_runway': None}","{'name': 'Spring Airlines', 'iata': '9C', 'icao': 'CQH'}","{'number': '7396', 'iata': '9C7396', 'icao': 'CQH7396', 'codeshared': None}",,
